"y","x","z"
7.84626203838585,0.470468127634376,2.40306343316081
4.70610115684719,0.936194181907922,0.679752612294753
2.3146258031159,0.431392846861854,0.608324274953202
5.9917067458645,0.395199144491926,1.04063459811732
5.23709660076036,0.221920647658408,1.84642301550138
7.90084452132261,0.812313930597156,1.79819726846637
5.36791585635952,0.296359257539734,1.15186771284789
4.10722782669075,0.204318112926558,0.731505850795656
11.9114764771412,0.985513614257798,3.21313602278445
8.54359930436397,0.551255043130368,3.03549128008345
6.43830133306763,0.678256677696481,1.25781929504281
2.25326597864594,0.210556886158884,0.791009203996509
5.70987669994727,0.47959902160801,1.71214714642139
5.89113052254254,0.937365021323785,1.16290512494743
4.75697569778092,0.681926288641989,1.38115653763981
3.85587939099179,0.754216647241265,0.678362156730145
4.51777308292683,0.869591930415481,0.737498850537632
3.56946055088402,0.573319791583344,0.53743183426559
7.11514064339192,0.74123968789354,1.45303401969032
2.47466441430245,0.381711267866194,0.521888316143304
3.98262494224002,0.338418080937117,1.61910214736582
5.08209722359858,0.346379555063322,2.02236093158758
2.941433267562,0.375831854064018,0.540808225651723
3.39830726279099,0.543329434003681,1.05908418881864
4.14507835117673,0.855522882891819,0.766635880800486
4.83115991404022,0.940056179650128,0.784544584341347
4.38344883867304,0.448748741298914,0.956205044873059
2.48482188820416,0.0942241798620671,0.939504688140005
6.2137400994749,0.433126760646701,1.66212622444601
1.80149223519586,0.140488003380597,0.503293286271862
9.76367163121549,0.992828994756564,3.07742775777791
6.61600408133347,0.396862988593057,2.1129093299711
3.99746664716669,0.420645842794329,1.35804900895329
4.22004847969855,0.640733198961243,1.08248970424756
6.12071622450623,0.606410222593695,1.76297762147607
7.29214120651344,0.488398391054943,2.04584356381112
4.90359906858592,0.27964600850828,0.913641968276352
12.5304716733378,0.977022630861029,3.84195871634369
5.69106602725073,0.657437687506899,1.26668122965367
3.61266423101908,0.4866125555709,0.784691416863459
16.2461042845455,0.0904559274204075,5.97943525173166
5.39285478774404,0.706560396822169,0.791634061839432
10.0662056511092,0.744506643386558,2.80259964416239
4.17332791835809,0.700730811338872,0.563270443529718
4.28521293635406,0.770053446292877,0.860651148268587
6.00746390694073,0.915084457956254,1.49909475348414
7.77146744775099,0.56880355020985,1.88864925867858
3.09508191096014,0.610334838042036,0.696822775527835
12.6528835757804,0.366113611031324,4.35428371073163
8.06204402228833,0.501989888260141,1.75948489266903
7.19115006364426,0.36143756378442,2.17225695020499
6.97037122321615,0.771531517384574,1.80309501751782
3.87800987920871,0.478706357534975,0.655829353301335
3.28228295919671,0.794953320641071,0.746840079540541
3.65880067739726,0.982749343616888,0.92945982888341
2.53620635954494,0.0298601109534502,0.620981248529015
6.03416873795861,0.984046603320166,0.824704605620354
6.76944412253272,0.091347015928477,1.93001726881321
5.16496633648856,0.796961954329163,0.944070521716609
2.95240836069815,0.114993659313768,0.748249623458833
7.15706179891605,0.544014621526003,1.86610660697789
3.94110632650378,0.435779394814745,1.2393084594877
6.22628389135444,0.010464034974575,2.58542052457545
5.15501585040559,0.0913659613579512,1.26625618538207
4.63437866605454,0.385908827185631,0.782293250318617
6.89423385359952,0.780219555832446,1.3620866741565
4.57800370735087,0.731231343233958,0.580377648422642
2.59949339586109,0.224195668241009,0.50016901222989
8.49337032033875,0.0474398424848914,3.27102754811261
5.4033024307908,0.0915602627210319,1.72598641640962
4.39811831241096,0.606520635774359,0.502661832608283
6.43193034088637,0.485795243643224,1.17835977906361
-0.602681024849073,0.259184580063447,0.515600454062223
3.68475233563867,0.16526486678049,0.727532758377492
11.4234488301432,0.789578979369253,3.27028019899938
4.99188710878438,0.974632852012292,0.598802285268903
4.43218497394013,0.62406240706332,0.55695388203043
3.31701993960527,0.376679594395682,1.25891507886502
6.53267619661265,0.999935489147902,1.35129280756683
4.6856530015479,0.288510138867423,1.14435299020261
2.59634007540715,0.54953130427748,0.597162639741015
4.28439421343105,0.729879959952086,1.12388374982402
7.74138832506078,0.543231004150584,1.87611211087079
6.00046753808095,0.592265919549391,1.88848607978764
7.53929386629175,0.602867488749325,2.32033121018651
6.03831078984932,0.78834949596785,1.97874946325066
3.412800578394,0.0810983371920884,0.936808841302991
4.23608555964992,0.456726850941777,1.53557859450103
7.34636593515726,0.494891449343413,2.82772220973878
3.9827937149539,0.0693813569378108,1.42080983049692
9.33424754040097,0.760743338149041,2.71481085919594
6.39963365150885,0.918962331721559,2.24951251115984
3.6006049228442,0.37168058543466,0.584667747374624
3.79068028386491,0.442473702365533,0.687081823702348
4.18337360409557,0.843046548310667,0.565740396734327
9.72363328059488,0.554581441683695,2.52365418515148
2.19771441405845,0.113689367193729,0.966713747940958
5.17782921680357,0.143944666953757,1.74875176786901
3.71045059097077,0.81234308402054,0.85603883950868
9.30515981861586,0.533614018000662,2.82877718458388
7.23999141608343,0.83326089894399,1.51914447634937
8.03970902939239,0.0796877590473741,2.1018405930116
7.26317124954135,0.915732936700806,1.73054796825619
5.24322808221043,0.691268841968849,0.945606776732683
7.31045705784102,0.538336842320859,2.00029419874404
7.86426983267997,0.212004855973646,2.02166328340192
3.31859567160741,0.742060396121815,0.992972875013947
7.30070402005883,0.719455773709342,1.86485468498887
3.8653766045295,0.294874581741169,1.14904874376953
2.75075595924832,0.253810115158558,0.666355563308771
5.7696270788399,0.880781227955595,0.922552931588143
6.23036788907681,0.901850816095248,2.59003995160077
7.86398457405931,0.849879727698863,1.58167295933199
11.7986034868298,0.329700816888362,3.63568235916977
4.10522830231146,0.296750333858654,0.925549669656903
5.8644887708971,0.397944622673094,1.86209262158246
4.83222987384878,0.179965821094811,1.32028919361056
2.87585356758685,0.642659731674939,0.508660007158738
7.73986760930321,0.550897330278531,2.11550876117292
3.96720415293871,0.406184905441478,0.65334093210197
6.28256044463124,0.469717238098383,1.62943788520516
9.11323685559701,0.907895754557103,2.2858065416438
3.52319535559149,0.169294104911387,1.38992016277078
3.65112361384778,0.191880620783195,0.681366160977632
4.38089065209074,0.884463833412156,0.916928657330573
2.36793851493545,0.500454402295873,0.609061778523028
3.48100951107453,0.868855807930231,0.783028971949491
4.53262306708878,0.0267623080871999,1.0848821089603
3.73028123567112,0.41798308910802,0.699637792780318
6.64857542145439,0.743219197494909,1.71375710606099
4.28354102490086,0.294613858219236,1.46918533831359
9.23819471222272,0.779517995193601,2.43111334732714
3.48730565166433,0.629579890519381,0.642447293676749
6.35287670171013,0.469503788743168,1.93146214253249
7.02461694167378,0.851055619074032,1.99727507858517
5.02547525808945,0.417098265374079,0.568628185428679
5.6649086433111,0.528232380282134,1.17130217794329
5.39279568504527,0.544063839362934,1.25668615843625
3.88573376360288,0.553729634964839,0.66728534270078
6.60446219025845,0.835864543449134,1.27857337235929
20.578422030003,0.533627490280196,7.46147487643075
2.38368032099579,0.192839704919606,0.636604681263295
4.19347004034842,0.489237838657573,0.517315718224706
8.27679988377244,0.523324197391048,2.59281129772724
6.65840169853224,0.394047860288993,2.22790027960184
3.04272137947846,0.0704614156857133,1.17463255859911
7.48718501843965,0.522382130147889,1.51842512919516
4.14816232671899,0.423688025679439,0.875939703080803
5.04988543909117,0.247573184082285,1.47593660741569
7.1022470885463,0.841799368150532,1.8505936031741
3.92161986270592,0.239730869885534,1.32093158173831
3.60087132724817,0.356992796994746,0.79982477100566
6.88452466541575,0.350532441167161,2.24223388536813
3.17130139783457,0.425171986455098,0.860679910518229
4.38807418304441,0.909773676190525,0.882077501155436
6.35324813527455,0.405948628671467,2.00092538514802
5.74951018946321,0.740762837231159,1.22864205292882
7.34920794213763,0.0570193785242736,2.82943672516919
1.92139171314068,0.492118607508019,0.580251603772062
5.26780150829331,0.524645865196362,1.69432293060691
5.82882915321848,0.439420737558976,0.86744711886162
3.76548182968639,0.83169257408008,0.562239362060064
4.62861710353823,0.508985055144876,1.11424640612677
5.63053308074349,0.0153101403266191,2.12579983278158
3.60574495745911,0.228160608094186,1.54698607414485
3.95684341818787,0.36277431785129,0.787445971742272
3.65790215098372,0.18197511904873,1.01406538952142
4.88397050115391,0.274701566668227,0.585366643018572
7.60142160636853,0.769050971139222,2.21261632992866
5.57174467812412,0.801069032400846,0.842447225451843
6.3840574241256,0.013945359736681,2.42834012015703
12.4889694937572,0.0812658285722136,4.79466070582099
2.92737785744472,0.0502784918062389,1.05077656358568
8.25166844583077,0.852108425926417,2.33225465371254
7.65760729030545,0.807837742147967,1.49098238437892
6.31095496325546,0.368861817289144,1.74270238350601
7.52080995352315,0.787431594450027,2.09685280538144
8.33548114694468,0.905839396407828,1.34068715381892
3.98060421717457,0.140034693526104,1.52663091459684
8.45287090747903,0.986296652117744,1.6359754865569
6.76930192204744,0.329569881781936,2.18665314205877
4.6041709821183,0.10345598985441,1.07010696688667
6.24246189548687,0.8937412800733,0.918374565895647
5.36245242827127,0.407896795775741,1.04910879814997
5.03592998321982,0.796238909708336,0.707087686953213
9.23733357689476,0.825744718313217,1.93058923659627
7.87935174510995,0.597872734302655,2.36018972090426
2.96735711096002,0.154620212037116,1.08960067434236
5.18141592777552,0.377096811542287,1.1179290288128
4.39539839271814,0.0496909094508737,1.41809005007705
6.76262767336928,0.339910881593823,2.09867636478486
6.29113961871426,0.359023584285751,1.84064232460679
5.05217623950949,0.672790343640372,0.94997383491912
3.45911270367945,0.902442033402622,0.89868714241311
6.71322808833827,0.494548605754972,1.20061227341175
8.1018473025218,0.29018382448703,2.37300317539814
4.08904159459835,0.30381991667673,1.11753470404074
3.8321339510043,0.144727624952793,0.972716042771935
3.53390272786942,0.0283205893356353,1.77536253533782
11.6355248267458,0.871627206448466,2.98129210049722
4.94851273975669,0.281537804286927,1.0823479173705
10.8341202826737,0.0957767607178539,3.61340110961181
10.0803512549466,0.857172745279968,3.19239006737683
13.2350880692038,0.629459937801585,4.77705578853316
5.52831965428712,0.881248179357499,0.837836656253785
12.5994745396632,0.193506272975355,4.88103432032477
8.43855591748145,0.535893042339012,2.2872750609273
13.3216428459404,0.912045380333439,4.84633113791175
3.89467287799749,0.859158638399094,0.541003827936947
4.98813340634159,0.96858598664403,0.898484396168276
4.52881142149878,0.620338151697069,0.524147133035562
3.0766889175561,0.324553980259225,0.905165741220117
4.86461074995868,0.731219347333536,1.06438430817798
6.95394185059619,0.791139973094687,1.74681265834243
6.16239399132258,0.251973534468561,2.88988660077069
6.08428614447004,0.772956661647186,1.65708363145114
8.78391293821844,0.879534128820524,2.50593525721672
5.05050797644083,0.285059055080637,1.29234289827261
5.65777885898655,0.873011261923239,0.825522259343415
4.63323154773044,0.0750508459750563,1.06434756144881
12.3180254358681,0.853995162295178,4.08570375086224
4.431874450261,0.728860348230228,0.663410008789246
5.8036855418173,0.21721672383137,1.64282423160495
15.0941493642087,0.304608375765383,5.49929067851409
3.16367909251778,0.313662942266092,1.19596728626565
2.62340584152836,0.600267637753859,0.565429032771539
5.31816765383026,0.520102334674448,1.52035515471817
2.56758922929269,0.0120915125589818,0.966122938785702
10.0252048081551,0.907669018954039,2.57405769071522
3.54742073385337,0.118198074866086,1.13076054072008
2.73750011178719,0.165765771642327,1.04355151578784
3.55146997004004,0.331027151318267,0.610606010537595
4.93622521615265,0.930990610038862,0.841387305874377
3.72931227742786,0.691471073776484,0.986957991495728
6.59346528396884,0.955006293486804,1.158811211586
3.39419620169796,0.52107871719636,0.533245276779677
6.64247605374425,0.708802489796653,1.42681489160201
5.47324098419087,0.980531809385866,0.855298595773012
5.64128988798468,0.154330361401662,1.99861266639641
4.8331388623985,0.515852241544053,0.838715435471386
2.67005621264456,0.339303105836734,0.860283164307475
5.07692838880727,0.568195338826627,0.831949284283544
3.9642646551886,0.88479862594977,0.524429539218545
5.68354810872713,0.470383445266634,2.13385526789658
4.72794142738863,0.868339414242655,0.546185160521418
8.63332689983927,0.779701410792768,1.160144875262
3.47539863758919,0.293721830705181,0.773682513739914
2.44786313250024,0.708619088400155,0.721796073950827
5.04037901188495,0.00312418420799077,0.882492557168007
4.07314704905539,0.123962659388781,1.06301637459546
4.08664988908379,0.67842279560864,0.688763309270144
3.07575208760934,0.175148270791396,0.852590477094054
12.3021466494733,0.34031395171769,3.86095181835775
7.9845445588145,0.0552815687842667,2.47256769976559
4.58544172768837,0.720231508137658,1.18395940493792
6.35681628350001,0.54399760835804,0.988797863479704
5.68060835473555,0.0715174698270857,2.35235152757707
4.18108621482094,0.351479893317446,1.35362294539938
7.57575359920561,0.745267058955505,2.04989959291163
7.32517009425558,0.508314118022099,1.51839397897209
6.9229866635892,0.339623279171064,2.5949821526787
3.75563027580045,0.281151700299233,0.664216228760779
3.23015185966506,0.667156718671322,0.747474318370223
6.52290934904615,0.928310376126319,1.37311126261486
7.70095290499689,0.616741240723059,1.7808331772265
4.47692651505391,0.24855952244252,1.6876095952046
5.84066093335817,0.80385446222499,1.23072569440575
2.29782944722443,0.511397298425436,0.656668187524491
2.39400038877528,0.116936596576124,0.777555136475712
2.92012482936515,0.0270283024292439,0.639360164663854
3.06894925221977,0.999911828665063,0.5209855963476
4.5168688069635,0.734295780071989,0.927113870624453
4.49305948889472,0.813928548945114,0.65692924009636
9.12035704301385,0.481991495471448,2.43691921970787
7.80291472589446,0.179647206095979,2.22708034879508
3.5142316424077,0.26976943295449,1.192865842022
3.37173899078881,0.0152400583028793,0.768171177711338
4.4169641901782,0.723478639498353,1.1001180219464
5.84423421722191,0.331811086041853,1.96750610872152
8.37883278160355,0.0185350195970386,3.08519759202812
3.48377220397592,0.150341298431158,1.01406301790848
7.24467465705023,0.0764416351448745,1.62191068842531
1.74289897537602,0.160212209681049,0.940488386899233
6.00577874171266,0.0984871580731124,1.42114310707421
9.13216298752815,0.604475026018918,2.98978614980791
2.42101868163473,0.371219566324726,0.501644486095756
5.87641092362053,0.811983160208911,1.11500394484028
6.68481006571938,0.766643664101139,1.90708750477972
4.29615892456605,0.918732968624681,0.790765081066638
3.22506345953777,0.961653656326234,0.616309532326685
6.46432443234258,0.931365019641817,1.60108479705856
3.56532707274018,0.0712449678685516,1.60038291636618
4.65853517468992,0.950515676755458,0.781686880625784
3.76314833090127,0.809880143031478,0.80772186582908
16.2222957100287,0.867980439448729,5.41909702954993
5.04553922230639,0.589411763008684,1.15523218968883
8.82520534942596,0.0389346706215292,2.99672133806711
5.04907049532798,0.74842228856869,0.97481004241854
5.26781798988938,0.0321015175431967,1.26444738447191
9.29886903058331,0.786234816769138,2.2891596443111
6.64366786475457,0.348175280960277,1.331242213915
3.75213054248923,0.306775953155011,0.910026024175048
4.57028516229871,0.823264797916636,1.18325793324038
3.96248500781584,0.730781213846058,0.571045773569494
4.51547746583042,0.926401108736172,0.59192528994754
4.22113013881692,0.633444865699857,0.91312938167031
5.17279217599447,0.928914551623166,0.958316640462726
4.49578622081132,0.0823007433209568,0.80520799010992
4.63965407878929,0.958123155403882,0.642100857207679
4.47877134744489,0.681639262707904,0.804503527935594
3.10077938140808,0.204069936880842,0.855056680273265
6.09041816834047,0.623091540299356,1.05592532441687
4.72439430138522,0.273676455719396,0.601232819680458
3.40931249394259,0.26553470781073,0.969454240985215
4.48077649521363,0.471376579953358,0.831780743319541
6.01232069749465,0.145383618073538,1.40863840836556
11.0470063793108,0.581735120853409,3.18695760691974
5.64496965055605,0.367173904553056,1.72352132377374
2.45063516019621,0.0301719415001571,0.572253316584831
5.74857636266568,0.900705518899485,0.718082718977692
3.71170461920791,0.172474923543632,0.800486923661083
7.59828885840346,0.842901466181502,2.02345079547706
9.50241678295832,0.838243582518771,2.29624116971138
5.86402078663131,0.811616668477654,1.34175996478171
2.18378496304973,0.364949481096119,0.584181343670934
5.800216488302,0.6445888413582,1.1317943665199
4.32975842040396,0.578448720043525,0.74010186130181
9.93088848185451,0.429074828512967,2.6343617903671
5.18100561671662,0.84468083223328,1.14282709360123
2.29194129772239,0.98263981519267,0.513949793763459
4.98045730120271,0.840207650093362,0.574642979455368
7.06146796432469,0.767906831810251,1.16931314906105
3.73302376629837,0.149615475907922,1.33044279176266
2.77116383618925,0.244864442618564,1.34757784548103
3.98141324551155,0.765746854245663,0.811888799071312
3.63832036618487,0.0082657472230494,0.753966346383095
5.36725836702314,0.59067805041559,1.26258259262414
5.95415546940133,0.367027293425053,1.81856867653182
6.73428118668316,0.935379744740203,1.2510967561555
5.17932696269017,0.433450890704989,1.53814189504356
6.29139872593002,0.819167096633464,0.779818863142282
3.05165855424065,0.0238361277151853,0.588551934200764
4.97990235607735,0.340144467307255,1.57887132036976
1.85799896996531,0.215988758020103,0.71275516741808
6.62595964978614,0.960510598495603,1.48294355995477
3.80727318703964,0.429026301717386,1.35652754985957
5.09265716045595,0.788322616601363,1.22960722807801
4.78422670385896,0.479430878302082,0.612043419387192
4.12302302647128,0.258222258882597,1.24819769482734
8.63628683341314,0.021175489295274,3.02696874911401
3.8131962007855,0.0422488155309111,0.742869819908437
2.59389085543246,0.950758713996038,0.987364462610241
7.44782670102999,0.21913592540659,2.22812966248932
5.91028917982415,0.518424655776471,1.1579582397826
10.2879387263199,0.679004894802347,3.22850024501298
5.52804012041156,0.554593318607658,1.0837031705305
3.29545330626393,0.591376228025183,1.61552461698176
3.58009919230329,0.501787527697161,0.772947319588403
4.5196769245002,0.447645249310881,0.9181647288801
5.18888583894916,0.846944321412593,0.919803319964558
6.00239695318477,0.691453657578677,0.876810708083212
5.11973048498502,0.28333241562359,1.40668937839092
4.84057275998662,0.113668949343264,1.25730745722686
18.6757968167554,0.678631080081686,6.02620916225412
5.2875518939559,0.778320791898295,1.31094435475649
6.39703804529013,0.635580813745037,0.727305626129694
2.20277437331553,0.322786466917023,0.589533308055252
4.20203962517754,0.277633249759674,0.511843249385491
10.7881765048567,0.829038421623409,3.16062694216583
3.57736159568831,0.653374653076753,0.917425172869116
5.42478643269072,0.915948719950393,1.07876478647813
9.02003021088703,0.289093277184293,2.50517284675481
4.82192077807278,0.577457542065531,0.862562391825129
4.98059057003546,0.447300825733691,0.565132422909303
4.4579748918668,0.316394275054336,1.25104441768945
14.4441292947108,0.852151731029153,4.44543496312058
6.35613057959916,0.204230753704906,1.51401821705968
4.66428612619941,0.462274440797046,0.849750507157296
8.83702298921539,0.279001378687099,2.44016305721345
15.3343530966929,0.263620093464851,5.77136682130792
9.52921800755966,0.553650106070563,3.06643582214461
2.91173200439912,0.31219037482515,0.645482390653342
5.85025528465056,0.66212769667618,1.30762492025627
4.0745284956341,0.593161195982248,0.820959333330393
4.0529876541908,0.762947350274771,0.637585439057531
2.88272341593482,0.115884534083307,0.973756294697523
3.97777647624992,0.158220487413928,0.684083515197074
4.41793618518135,0.67985270707868,0.662699908018112
6.16309923807535,0.586189951747656,1.33194876644285
5.58770616028223,0.712385341292247,1.08871489716694
4.05473997321521,0.113537743454799,1.1506482786499
7.39866423559952,0.795268592890352,1.60813882197709
5.85249566055605,0.693480060901493,0.812046159299291
4.92334273674365,0.0761826250236481,1.65671176552297
6.18810568705721,0.439072895795107,1.42011091274962
13.7252527510399,0.888128734892234,4.74762727667518
4.9153356454789,0.71853086957708,0.526027002371848
3.68209458357273,0.541095980908722,0.76092534000054
6.69636838705795,0.829326442442834,1.63943396038832
8.70402608061363,0.122718559578061,2.96478674544996
3.14322805503807,0.386712519451976,0.569299558174252
5.29601037042382,0.255887465085834,2.00881356551292
5.85024614198672,0.389686192385852,1.67891586660863
3.08889702967383,0.230849866056815,0.589520081623218
4.24991860089997,0.439404821489006,0.677955982740968
21.7762674330513,0.565381489926949,7.35412333681624
6.56237490871144,0.409468291793019,1.31415926940264
11.0545340854032,0.580867447191849,3.77408649755602
5.57735831572064,0.174474362051114,2.15455461767479
6.92335116594839,0.9882592712529,1.42951152376355
5.4339287917387,0.456883635139093,1.2293598986742
2.05361765431077,0.434503557858989,0.618854010012001
7.03860461938421,0.814598988275975,1.20555426952743
1.71505901754108,0.200977469561622,0.947204861789942
6.60269891630758,0.57479473319836,1.97614784530344
4.0591633163884,0.0850106505677104,1.20798740992195
5.50701767871986,0.90399453160353,1.07263679569587
8.48780070193837,0.548185602761805,2.34160795054379
3.05790302213174,0.7413602063898,0.722235334030069
1.83020029896603,0.897818794706836,0.542774093979417
3.0489547073295,0.910016544396058,0.892127171158791
9.15562833235906,0.841435741633177,2.56853424749317
3.66140112143984,0.270337679656222,1.3920512124476
6.76837737666578,0.560500205028802,1.94385609208586
5.70330859484944,0.558039131341502,1.17088015889749
5.31525798979319,0.628314510686323,1.01981638278812
2.69008282966821,0.616019372828305,0.586011958274304
4.11189634961443,0.117657938972116,1.20121220495076
5.05069928684803,0.131543568801135,1.51145935706319
1.01187815761,0.122800377197564,0.531900775007849
6.20220749836867,0.37015939084813,1.73557169544966
7.13667975418242,0.409840331645682,2.28755256152692
3.16742768660183,0.217478789156303,0.753917509409895
4.32904330252787,0.92487881029956,0.971171728510807
5.59110611837273,0.540237306850031,1.28804420955004
4.81046940859911,0.5900559569709,0.894109714776278
3.95797860644108,0.213483590399846,0.794316443614662
8.98390581779049,0.572390191955492,2.20365822493079
6.3227231977391,0.0989746078848839,1.77161080013485
9.10721435731537,0.881804863456637,2.9484850707135
2.53501926168966,0.430652458919212,0.630714039920595
7.5308846613821,0.943644150393084,1.39193833615155
5.11566871451154,0.762648069299757,0.55989492777735
3.83891447335475,0.843927901936695,0.531749658895666
4.23636763131093,0.114030404249206,0.962324494030327
1.75579392412899,0.427936397725716,0.741841740906239
5.78176171335095,0.121112868189812,1.16201038938016
3.72989038612028,0.0131832151673734,1.17095087841153
4.66746888154029,0.541618730640039,0.663451114203781
2.62671915731728,0.785765204811469,0.507792382981361
6.24720112024957,0.223847726359963,1.33465273394705
3.50186995830331,0.0633845939300954,1.2975869718519
2.24620368479577,0.403390440391377,0.867059961427003
5.78703282047092,0.837879677768797,1.25747881403638
8.15360263092173,0.773432714864612,1.51881379470685
5.24442756366,0.669235984794796,1.14140189671889
3.70020037247378,0.0580844036303461,0.655621394007362
14.56963756955,0.532209102995694,4.44874693991101
7.5844557910057,0.636216887040064,1.26271186951072
5.08815750161736,0.27956583769992,1.86895591482044
4.99864486841083,0.566094959853217,1.18163591809571
11.1000405148509,0.749978510197252,3.33887533081656
2.86990702810666,0.439045048784465,0.552252223249525
1.85759543586117,0.470638139406219,0.740323720677999
4.2721027391245,0.829537391429767,0.694274853326563
6.62803675075321,0.606148563092574,1.08860375406221
5.80349579161279,0.744972209678963,0.732691064942628
3.42179268951619,0.117155093001202,0.923963559395762
10.2288626889257,0.594910828163847,3.45525769872551
5.58684643972441,0.139080306980759,1.19050658959895
5.9768121761777,0.717907548416406,1.22987862951578
1.78624274336098,0.305238770786673,0.745435922437542
3.77285108198245,0.872838637325913,1.16157865151763
6.55205349220717,0.981426538201049,1.30368640083344
4.013052484041,0.350757132284343,0.92766174627468
5.95125651320217,0.650417797733098,1.68299681130321
9.97338144103737,0.168433462968096,2.49307164141258
4.24902485033101,0.1428080026526,0.816394170280546
6.34701735615775,0.345766836544499,1.90787335687287
3.2721706720866,0.0696363537572324,0.649172686040401
4.27195947965846,0.150931685464457,0.890872221690504
5.32491595408292,0.728474743198603,1.44364180132271
8.46697704258267,0.269948395201936,1.85313980463417
11.4801183890056,0.956692096311599,2.87890478024695
5.04720668659913,0.836228033294901,0.9311813991978
3.64902293139892,0.532729089027271,0.792211995480217
4.50577907545757,0.571685195434839,1.285853867208
4.54612904323375,0.772773405537009,0.510755930738117
4.70099183210964,0.818849226459861,0.61211884311179
1.94712087624559,0.891576604219154,0.913517435206653
5.7528270427051,0.572826829738915,1.97580212905052
5.9886311767147,0.123765961499885,1.48745106435837
13.865680721498,0.808662269031629,3.86542044563179
7.1426234692067,0.468028915114701,1.71875059600444
12.1442574964672,0.278131337603554,4.77621539284415
6.426803510477,0.0180776193737984,1.92319106860998
3.29165215602205,0.443339488934726,1.08212308119982
3.8590723290651,0.337110235821456,0.800991096237256
7.90748334734911,0.760960047831759,1.98177051009276
8.31989552933005,0.497876405250281,1.84171590949864
3.98309158414532,0.417980605270714,1.58330500307949
8.00029671051289,0.333954389207065,2.85364214132044
4.77531575155956,0.79332442744635,0.51027541292321
4.9236808067555,0.747172268340364,1.85532343197138
2.49241755025223,0.0271871583536267,0.73441887027475
3.19561388667065,0.205698372563347,0.817051630467176
4.96982223864858,0.742796231526881,0.889659950044006
3.58788131697539,0.619274968281388,0.623192941963997
4.36771377280832,0.837137090973556,0.703210955455553
4.19768733111521,0.169113467214629,0.739756653551012
8.39854300263315,0.246636326890439,2.66214150364015
3.14829224711776,0.402644988382235,0.846902544459584
5.04423949088099,0.614964508684352,0.793219170998782
3.76334759599789,0.834509319625795,0.618501696269959
3.53927463993445,0.951035373378545,0.989463787991554
2.92490095590317,0.063667420996353,0.731135324109346
10.1954587197747,0.776568617206067,3.13918387318466
5.64919443913303,0.643243087688461,1.55037185996893
2.44233648409625,0.430025059264153,0.683245278894901
4.22647898024662,0.438139864942059,0.650892153847963
4.51401489684095,0.699286944931373,0.974977902136743
4.13267421695425,0.955946787493303,0.51463914802298
4.44818087202171,0.0444363891147077,0.939840598963201
4.33915432803093,0.435053458670154,0.888004188425839
4.15599657974161,0.325107584707439,0.874889889732003
4.87610215262518,0.989306734642014,0.629239946236012
4.82726712121176,0.17629248672165,0.806353466585279
7.25710815923166,0.432428419822827,1.20586808859826
4.41870075394891,0.00546525488607585,1.71436863202126
5.23108712930885,0.556435424601659,0.918765341047299
3.03843103795537,0.539974727900699,0.749619195703417
5.92255895872822,0.806526408530772,1.72155108391763
6.94094055670136,0.175053417449817,1.87057553134383
6.62155677480544,0.277160258032382,2.00225764192575
